"spec","method","n_rep","mean","bias","empirical_sd","variance","mse","rmse","bias_squared","mean_boot_se","se_sd_ratio","coverage","type1","power","mean_ci_length"
"CC","rct_final",60,0.658718279462462,-0.041281720537538,0.293124834380109,0.0859221685303664,0.086194312838733,0.293588679684236,0.00170418045053939,0.329667323306674,1.12466527786308,0.95,0.05,0.5,1.2618271160786
"CC","rct_long",60,0.663635490706668,-0.0363645092933318,0.283435807408719,0.0803358569214323,0.0803193035088866,0.283406604561162,0.00132237753614481,0.321055412565117,1.13272707319633,0.966666666666667,0.0333333333333333,0.566666666666667,1.21466982238061
"CC","full",60,1.23644179401266,0.536441794012658,0.307187495286637,0.0943641572604777,0.380561219669655,0.616896441608845,0.287769798363519,0.296397581608764,0.96487515330725,0.583333333333333,0.416666666666667,0.983333333333333,1.13304787628319
"CC","oracle",60,0.662541030917723,-0.0374589690822771,0.263237916509095,0.0692942006880493,0.0695424717079555,0.263709066412127,0.00140317436470699,0.264375807891141,1.00432267280161,0.95,0.05,0.733333333333333,1.0164069819397
"CC","avg",60,0.686841796822575,-0.0131582031774249,0.277400163734191,0.0769508508397559,0.0758414749699517,0.27539330959548,0.000173138310858394,0.278523264658001,1.00404866712655,0.966666666666667,0.0333333333333333,0.7,1.07216242913446
"CC","max",60,0.715347149169947,0.0153471491699466,0.274004269783695,0.075078339859696,0.0740625691830124,0.272144390320676,0.000235534987644593,0.27840313227363,1.01605399249219,0.966666666666667,0.0333333333333333,0.733333333333333,1.06913320692413
"CC","quad",60,0.692392607060574,-0.00760739293942581,0.281174160793543,0.0790589086979529,0.0777991326469885,0.278924958809692,5.78724273348256e-05,0.277281767896614,0.986156647943955,0.966666666666667,0.0333333333333333,0.716666666666667,1.06438966544414
