"spec","method","mean_lambda","mean_ess","mean_retained","mean_max_weight"
"CC","full",0.290278263544849,86.0200212006741,100,2.20807235898962
"CC","oracle",0.502543006039884,59.3544943420066,70.5166666666667,2.32648909133244
"CC","avg",0.510140039042434,56.0041062744864,66.7833333333333,2.3248756176967
"CC","max",0.507057074513336,55.6461957605195,66.3833333333333,2.29990107246849
"CC","quad",0.516593224820011,55.3521123393704,66.5,2.37176525630528
