"spec","method","mean_lambda","mean_ess","mean_retained","mean_max_weight"
"CC","full",0.584617567511133,86.3694630846875,100,2.18357882755055
"CC","oracle",0.584617567511133,86.3694630846875,100,2.18357882755055
"CC","avg",0.586923931440719,78.0547649655507,91.535,2.2672108974912
